key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l9517,127.793373;-6.575588;0.061106,,,
l9518,128.010214;-5.667916;0.062861,,,
l9519,118.725644;4.027029;0.343042,,,
l9522,117.248862;-7.226687;0.752314,,,
l9523,131.675128;13.421627;0.999834,,,
l9525,104.574007;-6.950999;1.111657,,,
l9527,126.973688;-5.552377;1.324763,,,
l9529,146.265960;-5.899820;1.487891,,,
l9532,126.469101;-5.454021;1.924507,,,
l9535,125.815514;-5.889554;2.499212,,,
l9544,114.113359;-6.332045;3.622798,,,
l9548,130.953835;12.811147;4.053183,,,
l9549,125.647027;-5.775252;4.354672,,,
l9551,111.971255;11.732864;4.285380,,,
l9552,126.831556;-5.611992;4.551828,,,
l9553,113.317975;-5.477471;4.506508,,,
l9561,146.832833;-4.463180;4.724624,,,
l9562,129.945335;12.316694;4.663975,,,
l9563,129.324582;-5.300050;4.970591,,,
l9568,143.506210;9.269876;5.488613,,,
l9570,126.622516;11.219335;5.502882,,,
l9571,136.438131;11.356542;5.552340,,,
l9572,129.140681;-4.824976;5.633552,,,
l9574,137.745625;11.143247;5.734407,,,
l9575,134.686991;-4.046472;5.869381,,,
l9577,138.867455;10.967849;5.891865,,,
l9582,125.596093;-2.357033;6.141968,,,
l9583,128.359653;-2.053454;6.110718,,,
l9584,140.802182;10.470232;6.157711,,,
l9586,131.643022;8.836770;6.295973,,,
l9587,129.315632;9.069484;6.603546,,,
l9589,128.073186;-1.363980;6.727721,,,
l9590,145.517362;1.353358;6.672182,,,
l9591,145.587278;2.349218;6.690166,,,
l9592,145.234513;5.307774;6.677363,,,
l9593,145.411557;5.928812;6.716316,,,
l9595,131.780896;-4.003231;6.898862,,,
l9596,146.377626;-1.720089;6.800866,,,
l9597,139.573751;9.195643;6.878445,,,
l9599,142.224278;1.880654;7.161677,,,
l9603,144.236404;0.160462;7.504147,,,
l9604,131.596790;1.636274;7.589307,,,
l9605,123.450629;3.645910;7.464318,,,
l9606,145.169143;3.446668;7.693684,,,
l9607,126.315819;5.297866;7.756821,,,
l9608,139.733984;6.229988;7.754828,,,
l9609,139.158479;8.029052;7.706008,,,
l9610,141.165147;0.275452;7.937867,,,
l9612,135.600858;7.828634;7.879481,,,
l9614,138.664457;0.885957;8.368733,,,
l9615,138.012007;1.374134;8.228752,,,
l9861,113.434360;8.496366;6.490474,,,
l9953,130.818106;14.190248;-0.586711,,,
l9960,111.391068;-7.286785;-0.087282,,,
l9968,129.455597;-5.603080;0.602315,,,
l9980,150.205604;-6.869579;1.485237,,,
l9991,105.680782;13.198662;2.760301,,,
l10010,118.470332;-5.769392;4.865895,,,
l10014,126.860998;-4.783238;5.555604,,,
l10019,122.034420;-3.663716;5.780087,,,
l10022,148.545706;8.139257;5.592367,,,
l10025,134.581878;9.536608;6.128372,,,
l10027,136.025536;8.937999;6.371258,,,
l10030,149.825939;5.099213;6.765975,,,
l10032,144.446816;-2.816898;6.855206,,,
l10033,139.959148;-1.451351;6.913078,,,
l10035,150.337292;0.960658;6.798276,,,
l10040,144.538970;5.863429;6.937224,,,
l10041,126.855732;8.266598;7.001833,,,
l10045,146.826978;-0.728095;7.260070,,,
l10047,132.127636;6.236896;7.607348,,,
l10053,131.984936;3.088856;8.142853,,,
l10054,141.933407;2.863857;8.233371,,,
l10055,142.228472;4.465281;8.332614,,,
l10135,123.054051;8.532819;6.645859,,,
l10550,113.160592;14.082188;-0.325945,,,
l10655,138.539981;-6.773871;-0.654250,,,
l10656,111.001968;13.033304;-0.358133,,,
l10659,125.701493;-7.079565;0.460475,,,
l10661,131.058133;-5.610121;0.764708,,,
l10662,116.841559;13.393442;1.001103,,,
l10663,123.843055;-5.845160;1.304341,,,
l10670,124.113978;-6.359411;2.051297,,,
l10672,147.790646;13.019946;1.992526,,,
l10678,135.386794;-6.100090;2.769016,,,
l10679,149.704635;-5.550916;2.852770,,,
l10680,135.882394;-5.500608;2.816255,,,
l10683,132.612625;-5.830550;3.443664,,,
l10684,118.779684;12.530684;3.440861,,,
l10686,141.912854;-5.915542;3.608642,,,
l10690,125.262089;12.731284;3.751252,,,
l10692,119.656029;11.427236;4.051801,,,
l10693,124.862775;11.912414;4.002235,,,
l10697,135.875597;-5.164229;4.574856,,,
l10705,153.139053;-3.966239;5.048352,,,
l10710,132.639456;11.473328;5.554333,,,
l10712,157.180811;-2.622383;5.570420,,,
l10724,134.052500;-4.765824;6.463625,,,
l10725,132.674858;-1.757572;6.487520,,,
l10726,156.565047;1.176174;6.521334,,,
l10729,143.244566;-1.704171;6.712691,,,
l10734,131.881903;-1.512317;6.759698,,,
l10735,153.172050;0.128255;6.958593,,,
l10739,152.090315;6.868477;6.874870,,,
l10740,158.260033;7.462301;6.878229,,,
l10748,135.638855;-3.652379;7.481953,,,
l10749,137.971030;-2.645057;7.510589,,,
l10751,146.943800;0.007822;7.527761,,,
l10755,133.900101;6.438207;7.728941,,,
l10756,137.904417;8.148046;7.809776,,,
l10760,135.330941;5.149787;8.100196,,,
l10762,143.996234;1.285202;8.448571,,,
l10763,137.205506;-0.598195;8.555972,,,
l10765,139.594794;1.697064;8.672318,,,
l10766,137.505702;3.663250;8.744203,,,
l11867,136.114962;-6.879501;2.089360,,,
l12663,145.544202;-8.241085;-0.777322,,,
l12665,132.950218;-7.506955;-0.750505,,,
l12668,143.197164;-8.051974;-0.468488,,,
l12670,156.492773;13.691664;-0.073756,,,
l12672,134.338939;-7.141086;0.032770,,,
l12675,142.501413;-6.269008;0.359466,,,
l12677,157.496710;13.476440;0.599267,,,
l12678,141.819125;-6.880478;0.614115,,,
l12679,155.434144;-6.300779;0.927277,,,
l12680,144.323173;-6.961844;1.202284,,,
l12685,148.462490;-7.596548;1.749793,,,
l12686,152.493340;-5.618367;1.696373,,,
l12688,150.539002;-7.313326;1.999850,,,
l12689,150.278567;-5.658683;1.899471,,,
l12692,146.408577;-6.209671;2.166649,,,
l12694,136.824847;13.027116;2.059355,,,
l12695,156.861310;-5.901557;2.777586,,,
l12697,145.305536;-6.581106;3.088395,,,
l12698,157.277972;12.816803;3.158706,,,
l12699,146.333532;-6.307840;3.298472,,,
l12703,148.531036;12.716450;3.585398,,,
l12704,148.629773;-6.305376;3.834980,,,
l12707,149.559230;-6.516351;4.071022,,,
l12709,158.732287;-5.756318;4.292637,,,
l12710,156.241557;-5.321092;4.420420,,,
l12712,156.635386;-6.005290;4.527335,,,
l12714,179.918809;-4.420666;4.772129,,,
l12715,154.681636;10.979389;4.496486,,,
l12718,158.953925;-5.072090;4.953949,,,
l12720,166.007192;11.802136;5.037771,,,
l12721,152.637885;9.554547;5.087286,,,
l12722,155.145663;10.383050;5.135790,,,
l12723,162.495116;11.407043;5.244509,,,
l12724,154.628783;8.549463;5.456163,,,
l12726,157.057804;-3.463866;5.733421,,,
l12729,152.319647;-2.910316;6.070806,,,
l12731,173.854153;10.421105;6.174692,,,
l12732,165.994908;-4.226564;6.349448,,,
l12733,157.373036;-2.085967;6.396384,,,
l12744,167.937675;8.212493;6.889834,,,
l12745,155.060456;-1.571532;6.905500,,,
l12747,155.133235;1.609394;6.935408,,,
l12752,175.222470;1.450414;7.187778,,,
l12753,153.322797;5.141900;7.086062,,,
l12754,155.158841;5.711666;7.143560,,,
l12755,155.216903;6.740322;7.244000,,,
l12757,165.547113;7.983322;7.215717,,,
l12758,156.434372;-1.156790;7.338569,,,
l12760,167.425459;1.949201;7.443018,,,
l12761,154.738311;3.435001;7.456132,,,
l12762,163.707170;6.072626;7.487480,,,
l12764,161.682133;-0.605628;7.554192,,,
l12766,161.966241;2.257104;7.656464,,,
l12768,158.795075;3.832794;7.505719,,,
l12770,156.147309;2.781387;7.908463,,,
l12771,165.945247;3.640722;7.952090,,,
l12924,163.531425;4.278209;7.741790,,,
l12950,136.407146;14.005148;0.398040,,,
l12953,137.415609;13.937130;0.723161,,,
l13084,170.192274;-6.233895;-0.677088,,,
l13085,169.731405;14.388815;-0.660263,,,
l13086,142.325506;-7.447441;-0.599810,,,
l13087,162.846223;-6.655858;-0.091005,,,
l13088,167.611562;14.373764;0.107972,,,
l13089,175.838029;13.033797;0.308570,,,
l13090,146.131779;-7.110427;0.351043,,,
l13092,159.612387;13.548464;0.515443,,,
l13093,165.145602;13.386493;0.758435,,,
l13094,138.814091;13.935254;0.764472,,,
l13095,160.350992;-5.769776;0.978598,,,
l13096,149.908473;-7.168865;1.029487,,,
l13098,146.736113;-7.041900;1.308221,,,
l13099,162.595639;12.812213;1.300527,,,
l13102,161.682284;-5.522861;1.667555,,,
l13103,158.272737;12.812143;1.609841,,,
l13104,156.690738;-6.574539;1.738831,,,
l13105,141.711896;-6.643598;1.703654,,,
l13106,175.239288;-5.852326;2.020295,,,
l13107,159.420181;-5.563103;2.015936,,,
l13109,163.478071;-5.973946;2.481523,,,
l13111,154.699648;-5.681108;2.405673,,,
l13112,162.623380;12.733207;2.642720,,,
l13115,171.907632;13.276238;2.790991,,,
l13116,136.015507;13.026760;2.677764,,,
l13117,168.650207;13.069245;3.297905,,,
l13118,150.985110;12.597911;3.307829,,,
l13119,154.274187;-5.621996;3.704528,,,
l13120,168.296944;-5.526808;3.767540,,,
l13121,154.268230;11.617734;3.751990,,,
l13122,173.827087;11.855654;3.817196,,,
l13123,176.996024;10.858803;4.137784,,,
l13124,175.929290;11.195500;4.028946,,,
l13126,168.089192;12.745078;4.012209,,,
l13127,146.760717;12.516872;3.846540,,,
l13128,147.438313;11.277536;4.144147,,,
l13130,167.025141;-5.688873;4.325346,,,
l13132,182.926526;9.573616;4.770467,,,
l13134,164.582636;-4.836964;5.274096,,,
l13135,156.323407;-4.655244;5.120284,,,
l13136,178.897903;-4.388097;5.191634,,,
l13138,171.614081;11.572612;5.275243,,,
l13139,162.213458;-5.163758;5.441035,,,
l13140,180.131144;9.407445;5.475094,,,
l13141,158.223673;9.732887;5.464449,,,
l13142,173.202602;10.793632;5.482936,,,
l13143,152.544212;10.817591;5.286828,,,
l13144,160.224474;11.034289;5.415789,,,
l13145,168.153981;11.195765;5.519276,,,
l13147,167.230616;11.490258;5.377757,,,
l13148,182.794283;-2.820073;5.709899,,,
l13150,151.078855;8.912601;5.516122,,,
l13151,154.920139;-3.687757;5.658645,,,
l13153,165.849490;10.127274;5.797072,,,
l13154,170.810586;10.332696;5.934560,,,
l13155,169.674155;11.064937;5.774942,,,
l13156,172.841678;-4.008676;6.066104,,,
l13157,177.813539;-3.799276;5.996661,,,
l13158,172.292718;-3.319211;5.955791,,,
l13159,165.379958;-1.862495;6.071062,,,
l13160,177.371939;7.720823;6.021196,,,
l13161,167.495827;9.372855;6.074044,,,
l13162,171.680154;9.754419;6.059202,,,
l13164,162.801970;-2.023820;6.132626,,,
l13165,168.020049;8.926012;6.152917,,,
l13166,180.653304;-2.441600;6.435176,,,
l13168,175.655387;-1.555271;6.548892,,,
l13169,181.434956;2.135309;6.562619,,,
l13170,158.273996;8.069358;6.488082,,,
l13171,177.477998;-2.754720;6.889402,,,
l13172,172.517132;-1.651574;6.830483,,,
l13173,162.540897;-1.386437;6.703194,,,
l13174,177.764209;0.523108;6.930300,,,
l13175,182.731521;5.154467;6.807897,,,
l13176,171.586914;7.724972;6.805389,,,
l13178,164.254402;8.657137;6.800501,,,
l13179,159.292769;0.950088;6.971700,,,
l13181,159.663328;-1.319077;7.091850,,,
l13182,179.970502;-0.453947;7.330210,,,
l13183,157.394135;4.743510;7.076204,,,
l13185,171.186429;-3.122954;7.406644,,,
l13186,159.290158;7.256509;7.309872,,,
l13187,163.592145;-0.474782;7.660435,,,
l13188,168.919135;1.351518;7.657992,,,
l13190,160.369091;6.317315;7.564676,,,
l13191,177.850535;0.523449;7.917390,,,
l13192,169.454059;0.793928;7.786794,,,
l13193,163.756576;2.106747;7.734811,,,
l13194,169.146745;7.607863;7.921774,,,
l13195,172.836251;7.769293;7.941263,,,
l13196,172.105797;7.944062;7.786859,,,
l13197,174.953858;2.669247;8.260835,,,
l13198,171.862689;6.337712;8.527490,,,
l13199,177.178531;2.050674;8.757034,,,
l13200,169.037223;3.465838;8.526424,,,
l13799,174.330787;12.835020;-0.659266,,,
l13800,175.598522;12.923399;-0.650212,,,
l13801,146.299547;13.761226;-0.856110,,,
l13802,145.337488;14.027909;-0.862593,,,
l13803,146.840500;14.051553;-0.531397,,,
l13804,168.427351;-7.056636;-0.141246,,,
l13805,166.306250;14.307086;-0.110757,,,
l13806,145.243188;-7.976281;0.026132,,,
l13807,187.949110;-5.986280;0.411868,,,
l13808,184.996376;13.554678;0.387183,,,
l13809,171.299939;-6.482481;0.578954,,,
l13810,166.184154;-5.435192;0.844533,,,
l13811,171.574481;13.942865;0.725045,,,
l13812,181.061207;13.486830;1.166983,,,
l13813,183.504387;-7.155276;1.192981,,,
l13814,148.540038;13.165222;1.061930,,,
l13815,163.794571;-5.388895;1.634434,,,
l13818,170.957435;-5.871015;1.824345,,,
l13819,179.935051;-5.254083;1.827284,,,
l13820,181.159542;13.040965;2.055219,,,
l13822,174.713050;-6.275331;2.900006,,,
l13823,182.994066;12.543191;3.100025,,,
l13824,181.873915;12.919100;3.009228,,,
l13825,167.967681;13.179779;3.057807,,,
l13827,184.637606;12.160148;3.239306,,,
l13828,146.137811;12.537976;3.257134,,,
l13829,161.404021;-5.979866;3.592882,,,
l13830,181.502924;11.486238;3.830166,,,
l13831,163.853097;-5.600625;4.109737,,,
l13832,170.516643;12.027196;4.671438,,,
l13833,176.937868;9.925801;4.855470,,,
l13835,161.187644;-5.603424;4.875578,,,
l13836,185.692939;-3.873213;5.094473,,,
l13839,183.750332;11.037167;5.012704,,,
l13840,164.956515;12.053338;4.904026,,,
l13841,166.971873;-4.775719;5.338979,,,
l13842,189.331860;-2.624407;5.588129,,,
l13844,157.140704;10.868437;5.382122,,,
l13846,176.437621;9.883662;5.566863,,,
l13849,179.262914;7.985742;5.985050,,,
l13850,164.537836;-3.327257;6.242908,,,
l13852,163.395321;-3.632836;6.404005,,,
l13854,188.874579;1.407336;6.554274,,,
l13855,163.311860;9.120532;6.395754,,,
l13856,163.617992;-4.554214;6.538551,,,
l13857,165.468501;-2.720262;6.516315,,,
l13859,180.055953;0.398828;6.815847,,,
l13860,184.610210;4.932123;6.861823,,,
l13861,179.950147;5.548104;6.882338,,,
l13863,191.046759;7.485684;6.997454,,,
l13865,185.859877;3.980789;7.071326,,,
l13866,173.271882;8.677922;7.129481,,,
l13867,170.172264;-3.586122;7.393562,,,
l13868,165.596682;7.019502;7.436763,,,
l13869,170.949467;-1.490997;7.573023,,,
l13870,167.473670;-0.791774;7.722855,,,
l13871,167.614650;0.601187;7.772399,,,
l13872,177.527927;4.291200;7.965443,,,
l13873,167.888237;4.467887;8.004905,,,
l13874,174.946683;5.540533;8.132027,,,
l13876,175.484313;0.343758;8.146353,,,
l13877,176.200128;4.555796;8.431949,,,
l16168,195.291540;13.211020;-0.526621,,,
l16169,201.664270;14.329898;-0.448563,,,
l16170,186.905991;14.281115;-0.622975,,,
l16171,192.757516;-6.335043;-0.013239,,,
l16173,188.873648;14.158503;-0.024111,,,
l16174,181.048559;-7.065417;-0.031646,,,
l16175,194.413980;-6.254297;0.041256,,,
l16177,191.928653;14.006598;0.067677,,,
l16178,192.894137;14.006794;0.097711,,,
l16179,186.032592;-7.305734;0.230198,,,
l16180,184.628052;-7.115567;0.153975,,,
l16181,204.339021;-5.817873;0.370436,,,
l16182,206.860281;14.094939;0.544691,,,
l16183,188.494333;13.926283;0.528166,,,
l16184,189.877891;13.936454;0.596572,,,
l16185,194.336847;13.543208;0.812617,,,
l16186,179.318202;13.726432;0.507849,,,
l16187,190.690747;13.960256;0.637552,,,
l16188,191.655706;13.952921;0.685660,,,
l16189,182.671179;-6.834417;0.825434,,,
l16190,170.663851;-6.733463;0.574959,,,
l16191,170.270653;14.271523;0.771806,,,
l16192,168.364569;-6.617065;0.854820,,,
l16193,194.123715;-5.221572;1.264667,,,
l16194,193.472872;13.133993;1.415646,,,
l16195,178.957941;13.505043;1.278857,,,
l16196,183.768451;-7.231354;1.356104,,,
l16198,192.875465;-5.207774;1.762970,,,
l16199,202.608931;-4.823577;1.910586,,,
l16200,183.144856;-7.299770;1.695901,,,
l16201,188.080726;-5.366004;1.793627,,,
l16202,193.798271;-5.080594;1.851238,,,
l16203,170.690611;13.426929;1.624787,,,
l16204,180.561253;-6.912978;2.046773,,,
l16205,197.845901;-5.417178;2.252074,,,
l16206,169.072271;13.321274;1.815878,,,
l16207,184.469036;-5.192612;2.203491,,,
l16208,189.706500;13.240602;2.328825,,,
l16209,197.806157;13.307106;2.478506,,,
l16210,176.875178;13.058793;2.171391,,,
l16211,199.514794;13.264531;2.635946,,,
l16212,191.086562;-5.493319;2.713961,,,
l16213,166.826003;12.924269;2.532839,,,
l16214,188.527521;-5.487947;2.865609,,,
l16216,176.265106;12.995579;2.820418,,,
l16217,195.682836;13.200431;2.984613,,,
l16218,197.587032;13.217776;3.199852,,,
l16219,198.329148;13.213734;3.283732,,,
l16220,199.797260;13.162355;3.448575,,,
l16222,201.666965;13.434331;3.673625,,,
l16223,168.453005;13.206372;3.291543,,,
l16224,193.658644;-5.458546;3.695775,,,
l16225,190.653798;13.202351;3.651730,,,
l16226,189.630492;-5.436027;4.120444,,,
l16227,184.280791;11.612667;4.038596,,,
l16228,181.024599;12.644166;3.996687,,,
l16229,203.205628;-4.603545;4.412421,,,
l16231,192.149629;12.337808;4.452889,,,
l16232,189.358130;-5.032947;4.585227,,,
l16233,182.462821;11.667761;4.603144,,,
l16234,190.411110;11.769846;4.713519,,,
l16235,207.264264;11.488548;5.193738,,,
l16236,209.288739;-3.468446;5.268485,,,
l16237,208.684410;9.744806;5.332246,,,
l16238,196.873729;10.212028;5.142434,,,
l16239,184.130271;9.919203;5.227246,,,
l16240,203.672329;10.951210;5.540110,,,
l16241,193.242369;-4.446256;5.453220,,,
l16242,189.525443;-3.332656;5.643321,,,
l16243,200.716793;10.155472;5.834045,,,
l16245,182.772652;10.314323;5.852990,,,
l16246,204.378532;-2.352304;6.261405,,,
l16247,191.576899;-2.079007;6.176970,,,
l16248,198.709819;8.558018;6.145812,,,
l16250,197.125271;-1.382101;6.289007,,,
l16251,187.273644;-1.741927;6.473917,,,
l16253,208.126156;1.184936;6.962958,,,
l16255,203.369057;2.424244;6.917919,,,
l16256,207.885737;5.734201;6.990946,,,
l16257,207.380755;8.137454;6.970848,,,
l16258,208.876906;0.726346;7.101965,,,
l16259,208.875517;4.540733;7.148999,,,
l16260,214.300760;7.949479;7.159992,,,
l16261,190.894759;-1.054732;7.136136,,,
l16264,191.343251;8.254245;7.064320,,,
l16267,206.186334;3.931724;7.537932,,,
l16268,205.504443;4.420964;7.405455,,,
l16269,198.294323;4.648132;7.379175,,,
l16270,205.328535;6.843283;7.440651,,,
l16271,212.424844;3.601735;7.799157,,,
l16272,202.923629;3.938874;7.691601,,,
l16274,192.440366;5.415054;7.809514,,,
l16275,191.922860;6.625343;7.730144,,,
l16276,193.321425;3.235343;7.985080,,,
l16277,192.824599;4.120200;7.861135,,,
l16278,194.980707;4.476554;7.886725,,,
l16780,185.104408;-7.599592;-0.742584,,,
l16781,197.006072;-6.541295;-0.584872,,,
l16782,210.286375;14.370910;-0.346896,,,
l16783,200.697860;14.444131;-0.471046,,,
l16784,200.226128;-6.188463;0.055787,,,
l16785,208.371977;-5.579012;0.334762,,,
l16786,200.973961;14.300382;0.201119,,,
l16788,214.467418;14.289996;0.648176,,,
l16789,181.671403;13.876824;0.308003,,,
l16790,203.309713;-5.350654;0.820766,,,
l16791,205.547988;13.496715;1.095204,,,
l16794,192.488682;13.159988;1.410641,,,
l16795,197.858704;13.585672;1.297462,,,
l16796,201.491515;13.889271;1.566753,,,
l16797,201.724172;-5.457787;1.992135,,,
l16800,210.522574;-4.749105;2.857577,,,
l16803,204.750453;13.276276;3.269423,,,
l16804,181.074059;13.165732;2.888638,,,
l16805,206.643815;12.779743;3.465755,,,
l16808,218.089078;-4.929782;4.603139,,,
l16809,205.184534;-4.914993;4.458911,,,
l16810,201.453430;-4.688480;4.474596,,,
l16811,217.184921;12.944553;4.707454,,,
l16812,196.181244;-5.246031;4.573207,,,
l16813,200.296448;11.177993;4.593147,,,
l16814,199.375284;-4.683238;4.681756,,,
l16817,198.694417;-4.333228;5.111293,,,
l16818,202.092799;-4.153618;5.233755,,,
l16820,208.834890;11.726636;5.326843,,,
l16823,209.687346;11.667703;5.460339,,,
l16824,216.647216;11.690541;5.590431,,,
l16825,206.888664;9.083011;5.664391,,,
l16826,208.286952;8.931621;5.915111,,,
l16828,191.862465;11.569067;5.653703,,,
l16829,203.019677;-3.215221;6.083504,,,
l16830,216.236359;-2.311607;6.259923,,,
l16831,221.296012;10.445978;6.206049,,,
l16832,198.099322;10.135524;5.941478,,,
l16833,195.951949;-4.276852;6.075810,,,
l16836,193.876188;-3.550319;6.410575,,,
l16837,196.287306;-2.199246;6.634022,,,
l16838,199.912490;7.422532;6.806924,,,
l16839,201.871344;1.803185;7.103287,,,
l16840,204.534972;2.065800;7.133625,,,
l16841,198.754173;7.038477;7.078508,,,
l16842,200.097853;-2.561881;7.254954,,,
l16844,205.354232;1.397606;7.336123,,,
l16845,199.923505;4.612744;7.274396,,,
l16846,202.140127;5.213286;7.288841,,,
l16848,216.740582;7.674351;7.440172,,,
l16850,218.440019;2.375164;7.645974,,,
l16851,212.803731;7.292841;7.593086,,,
l16852,219.587749;0.945211;7.852089,,,
l16854,218.571406;6.247189;7.742335,,,
l16855,198.270575;6.690058;7.518904,,,
l16856,207.406816;3.502519;7.904440,,,
l16857,210.981328;3.672761;7.961740,,,
l16858,220.292991;5.411354;8.046849,,,
l16973,210.527619;-6.469042;-0.422168,,,
l16974,204.715983;14.448516;-0.424927,,,
l16975,208.059899;14.750736;-0.379053,,,
l16976,179.725371;14.405515;-0.759815,,,
l16977,197.813404;-6.306591;-0.115750,,,
l16979,203.659430;14.291832;0.213865,,,
l16981,211.780713;14.397320;0.485341,,,
l16984,206.018118;14.208649;0.990400,,,
l16985,202.091376;14.197912;0.784647,,,
l16987,212.197754;14.112453;1.319387,,,
l16988,209.297261;-5.431635;1.713644,,,
l16990,211.927784;13.451947;2.106817,,,
l16992,205.375318;13.331176;2.300983,,,
l16994,206.851022;13.304357;2.437976,,,
l16995,194.851057;-5.550163;2.686763,,,
l16996,206.640945;-4.993220;2.827876,,,
l16998,207.322495;13.408696;3.212488,,,
l17000,211.844806;13.534129;3.739289,,,
l17001,212.446946;13.422609;3.804660,,,
l17002,211.132429;13.703240;3.663939,,,
l17003,208.660906;12.341087;4.068326,,,
l17004,216.503991;13.545705;4.284282,,,
l17005,219.633162;-4.848474;4.408896,,,
l17007,196.735961;12.716739;4.076690,,,
l17008,206.187824;-4.333244;4.740790,,,
l17009,207.113655;-4.142241;4.910175,,,
l17010,217.392433;-4.114046;5.028758,,,
l17011,204.991191;12.049851;4.908608,,,
l17012,208.215734;-3.956436;5.113509,,,
l17017,211.918447;12.137498;5.328261,,,
l17018,203.453410;-3.583195;5.425318,,,
l17019,210.808380;-2.986085;5.585881,,,
l17022,213.495084;11.988485;5.573096,,,
l17025,214.205066;-1.663863;6.216164,,,
l17027,219.923483;-3.681461;6.352081,,,
l17028,215.029576;-2.138465;6.376246,,,
l17029,194.516447;9.691174;6.141184,,,
l17030,197.537096;-4.107416;6.557953,,,
l17031,212.305574;-1.062291;6.652396,,,
l17032,215.796883;9.796282;6.744391,,,
l17033,206.580987;-1.062517;6.795445,,,
l17034,213.345011;-0.701714;6.872087,,,
l17035,203.145616;8.483988;6.863090,,,
l17036,210.351905;1.631254;7.006203,,,
l17037,213.507877;8.923216;7.130070,,,
l17038,201.588021;-1.634022;7.262072,,,
l17039,201.333799;3.163568;7.213936,,,
l17040,200.689196;7.299558;7.274280,,,
l17041,209.310174;-0.393268;7.497610,,,
l17043,200.957567;6.657465;7.304039,,,
l17044,208.555528;7.313994;7.507086,,,
l17047,201.001499;3.465861;7.704609,,,
l17049,213.834337;4.648721;7.886228,,,
l17050,223.514759;8.532147;8.134949,,,
l17051,222.090516;4.056861;8.775557,,,
l17196,200.783126;-7.334511;-0.576827,,,
l17197,198.142426;13.697771;-0.530067,,,
l17198,206.222563;14.685849;-0.416608,,,
l17199,213.223402;-5.806559;0.321904,,,
l17200,196.470342;-5.539969;0.111762,,,
l17201,212.702330;-5.056212;0.303602,,,
l17203,198.875112;-6.182315;0.250040,,,
l17204,212.857876;14.232932;1.198867,,,
l17205,199.634933;-4.770727;1.143173,,,
l17206,208.079331;13.682715;1.597274,,,
l17207,189.345919;13.754580;1.429308,,,
l17208,206.230124;-4.890399;1.795751,,,
l17209,212.804978;13.476240;1.939196,,,
l17210,195.833072;-5.021391;2.220531,,,
l17211,210.399922;13.587385;2.477815,,,
l17214,215.875035;13.804010;3.835340,,,
l17215,220.252192;-4.596333;4.075930,,,
l17219,215.515854;13.448131;4.603441,,,
l17222,216.832441;-4.054663;5.276138,,,
l17223,215.063038;12.521806;5.309918,,,
l17224,213.108979;10.637040;5.663463,,,
l17225,218.953408;11.630737;5.889839,,,
l17226,210.935381;9.593501;5.925457,,,
l17227,208.129260;-1.551805;6.305962,,,
l17228,210.636772;-1.575090;6.258975,,,
l17229,214.655629;-1.097550;6.421711,,,
l17230,219.223955;-3.710058;6.543110,,,
l17231,205.894888;-1.843338;6.327111,,,
l17232,211.634158;-1.298766;6.490914,,,
l17233,203.254102;8.284294;6.499874,,,
l17234,209.920360;-1.115274;6.763648,,,
l17235,209.381259;8.521641;6.915402,,,
l17236,201.515228;8.020164;7.040249,,,
l17238,224.998858;-2.353068;7.622901,,,
l17240,209.920654;4.396350;7.525707,,,
l17241,213.853150;0.144964;7.776572,,,
l17242,213.664265;0.886930;7.730332,,,
l17243,213.648833;6.063945;7.858129,,,
l17244,204.207062;6.807664;7.827453,,,
l17246,225.250292;0.937155;8.679201,,,
l17247,226.118047;4.324385;8.908156,,,
l17248,226.261661;5.366400;8.962192,,,
l17330,199.585556;14.293203;0.884633,,,
l17388,190.578130;-7.119419;-0.734963,,,
l17390,212.896867;14.726735;-0.336348,,,
l17391,214.635205;14.843713;-0.312270,,,
l17392,219.140529;15.300094;-0.249191,,,
l17393,185.533351;14.378294;-0.408185,,,
l17396,214.178052;-5.748057;0.261896,,,
l17397,214.390539;-4.826968;0.269482,,,
l17399,210.769522;-4.945938;0.738183,,,
l17400,202.137654;-6.026738;0.687507,,,
l17403,186.332247;13.301536;1.560152,,,
l17406,199.190496;-5.604921;2.272858,,,
l17407,214.135587;13.510384;2.534964,,,
l17409,208.684923;13.629149;3.264928,,,
l17410,217.483120;13.959897;3.661870,,,
l17411,219.316066;13.897463;3.871534,,,
l17414,189.717093;12.868032;3.910186,,,
l17416,203.506455;11.788172;4.492962,,,
l17417,219.258491;13.096751;4.659096,,,
l17418,195.299630;12.705580;4.220443,,,
l17419,212.290069;-4.883888;4.643700,,,
l17421,212.984298;-4.769573;4.770317,,,
l17422,221.258784;12.991106;4.930899,,,
l17423,214.516605;13.375565;4.761712,,,
l17424,209.781045;-5.067966;4.778144,,,
l17425,196.328795;11.749168;4.644346,,,
l17426,215.347017;-4.494332;5.206460,,,
l17427,211.688590;-4.290072;5.150036,,,
l17429,224.223100;12.862276;5.338115,,,
l17430,209.425600;10.754676;5.657456,,,
l17432,223.772070;12.001249;6.160923,,,
l17435,221.240951;-3.668657;6.301764,,,
l17436,212.386772;9.786445;6.240553,,,
l17439,216.920148;9.449522;7.246893,,,
l17440,208.592196;3.097061;7.342625,,,
l17443,218.383179;9.022808;7.556639,,,
l17444,224.219254;-0.409002;7.752037,,,
