key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l11853,123.764047;-4.919093;4.012018,,,
l11856,142.588519;-4.790762;4.564737,,,
l11857,134.992208;-4.684081;4.647340,,,
l11858,139.734984;14.084856;4.510594,,,
l11860,160.759300;-3.818713;4.747647,,,
l11862,141.066922;12.537864;5.286692,,,
l11864,123.159882;13.556992;5.361409,,,
l11866,144.255374;-4.273090;5.498186,,,
l11868,143.816508;12.803239;5.696721,,,
l11870,146.572951;11.821185;6.049194,,,
l11872,143.531880;-3.340877;6.082124,,,
l11873,144.274134;-2.893878;6.201858,,,
l11874,149.440935;-2.470529;6.255064,,,
l11876,146.718819;12.778091;6.116548,,,
l11877,134.030426;-3.728765;6.515974,,,
l11878,145.031043;10.139612;6.516603,,,
l11881,146.257348;9.706809;6.705932,,,
l11882,141.814660;11.455132;6.758846,,,
l11885,140.233429;9.812481;7.031591,,,
l11886,159.986809;10.896707;6.922340,,,
l11890,138.152399;-2.550413;7.549120,,,
l11892,134.526902;11.227513;7.685793,,,
l11904,157.073207;2.109862;8.420075,,,
l11906,157.021369;3.116984;8.417733,,,
l11909,156.041144;7.928535;8.333693,,,
l11910,151.474547;8.013840;8.448706,,,
l11911,150.845149;8.352442;8.337834,,,
l11912,137.260976;-0.746748;8.464194,,,
l11918,144.751897;5.382021;8.561167,,,
l11919,158.108060;5.888929;8.647235,,,
l11920,157.099637;6.934635;8.492914,,,
l11921,140.198720;4.224718;9.427867,,,
l11924,139.001372;3.633336;9.689478,,,
l12764,141.481241;-6.518944;0.432527,,,
l12765,147.073941;-5.911569;0.431420,,,
l12771,133.286848;-6.308077;0.760839,,,
l12774,137.117036;-6.414915;0.834945,,,
l12779,121.087127;-5.976861;1.073158,,,
l12780,135.662970;-4.595684;1.149013,,,
l12783,127.080514;-5.683312;1.278746,,,
l12784,126.105309;-5.544731;1.408218,,,
l12787,125.002368;-5.505463;1.512751,,,
l12788,136.325097;-4.977145;1.555417,,,
l12790,125.439835;-4.709144;1.543226,,,
l12792,138.089205;-5.580949;1.676503,,,
l12796,122.072372;-4.812330;1.766453,,,
l12797,126.470784;-4.643063;1.738860,,,
l12801,121.960615;-5.719026;1.857162,,,
l12809,142.496043;-5.858762;2.462648,,,
l12810,131.877732;-5.101670;2.453814,,,
l12812,146.261723;-4.056045;2.742153,,,
l12816,121.786257;13.740932;2.673124,,,
l12821,140.551720;-4.134576;3.643703,,,
l12826,155.308685;14.680598;4.542442,,,
l12830,159.469476;14.554272;4.964841,,,
l12831,136.440898;-4.565188;5.405403,,,
l12842,137.246492;-4.200391;6.014709,,,
l12848,166.407729;10.699450;6.622624,,,
l12851,161.713556;-2.272406;6.810618,,,
l12855,150.820502;10.293596;6.755980,,,
l12867,154.698604;-0.906741;7.267457,,,
l12883,147.738806;0.483194;8.405605,,,
l12887,161.449580;3.144799;8.607246,,,
l12893,162.042765;2.706479;8.721027,,,
l12900,162.107769;9.207599;8.884523,,,
l13134,151.964552;-5.406664;0.428607,,,
l13137,136.634096;-6.503820;0.774394,,,
l13140,151.553409;-5.396579;1.070131,,,
l13141,152.261234;-5.131424;1.084024,,,
l13144,164.454241;-4.213489;1.341516,,,
l13146,128.405588;-5.607259;1.592326,,,
l13153,131.077702;-5.554706;1.833420,,,
l13154,132.608595;-5.484819;1.987628,,,
l13157,129.619069;-5.587377;2.341190,,,
l13158,134.905694;14.284283;2.383827,,,
l13161,171.575053;-3.918354;2.562624,,,
l13164,141.708620;-5.975512;2.635317,,,
l13166,149.235319;-4.086366;2.779409,,,
l13167,129.483857;14.525387;2.722819,,,
l13169,128.485009;14.438467;2.966564,,,
l13170,142.369213;-5.430967;3.138403,,,
l13171,140.215631;-4.794720;3.252039,,,
l13173,133.186923;-4.621241;3.605132,,,
l13176,147.889956;-4.176365;3.794551,,,
l13177,138.625822;-4.235544;3.742212,,,
l13179,147.905821;-3.525363;3.779879,,,
l13182,146.082774;-3.713115;4.077173,,,
l13183,140.472017;-4.831056;4.550368,,,
l13185,146.932699;13.524392;4.592618,,,
l13186,151.354277;14.597736;4.578089,,,
l13187,139.884697;-4.414719;4.809247,,,
l13188,155.452499;-3.950764;4.766380,,,
l13190,135.439131;14.193940;4.846436,,,
l13195,142.835299;-4.916029;5.053325,,,
l13196,145.783044;-4.118852;5.102416,,,
l13197,164.462558;13.803252;5.193676,,,
l13198,135.487916;13.677742;5.174915,,,
l13199,143.983115;-4.665954;5.281468,,,
l13200,142.300732;12.785570;5.440028,,,
l13202,143.142432;-4.489457;5.575395,,,
l13203,151.111931;-3.737872;5.478142,,,
l13204,168.466510;12.143717;5.567803,,,
l13206,137.982984;12.669323;5.503354,,,
l13208,141.925762;-4.228048;5.731970,,,
l13210,137.748067;-4.232463;5.800435,,,
l13211,154.707112;13.952536;5.710054,,,
l13213,145.605437;-3.215332;6.088990,,,
l13215,164.801138;11.765133;6.123724,,,
l13218,165.033336;13.462986;6.212856,,,
l13220,146.526206;-3.022676;6.301487,,,
l13222,148.202557;10.831837;6.432519,,,
l13224,168.222631;10.888575;6.535364,,,
l13226,155.198946;12.404248;6.461642,,,
l13228,144.942508;12.315274;6.469903,,,
l13229,150.925791;12.626575;6.452665,,,
l13230,148.473925;-1.954196;6.733231,,,
l13231,153.190270;10.868355;6.756275,,,
l13232,141.361383;-3.704087;6.914374,,,
l13233,152.383294;-1.534457;6.991714,,,
l13234,146.723193;-1.462422;6.851097,,,
l13237,147.706814;-0.877201;7.097825,,,
l13238,152.952946;-0.660816;7.102750,,,
l13242,142.549260;9.846056;7.192676,,,
l13244,159.573161;10.946982;7.123493,,,
l13245,139.977760;11.022778;7.109300,,,
l13247,157.109468;-1.218357;7.248552,,,
l13250,149.546634;-0.365572;7.579350,,,
l13251,152.180696;-0.201320;7.600222,,,
l13252,168.839841;0.235136;7.498798,,,
l13253,168.742812;8.746211;7.582185,,,
l13254,159.950586;-2.260134;7.827756,,,
l13256,170.955859;3.406751;7.832177,,,
l13260,154.864600;10.424618;7.805844,,,
l13261,165.101990;0.202616;7.869896,,,
l13262,148.908411;0.037531;8.014941,,,
l13264,151.158687;3.244502;8.018541,,,
l13269,149.073122;3.614072;8.087381,,,
l13271,146.128175;8.845675;8.135114,,,
l13275,150.174433;1.460966;8.376364,,,
l13277,167.206655;7.168716;8.312761,,,
l13278,145.346426;7.296230;8.319143,,,
l13279,157.890891;8.696897;8.362829,,,
l13280,154.150494;8.913232;8.305079,,,
l13281,144.770511;9.118556;8.318878,,,
l13282,150.498034;0.539029;8.472618,,,
l13284,156.080458;2.100662;8.548942,,,
l13287,148.681875;4.890485;8.637063,,,
l13289,159.357695;7.321709;8.624441,,,
l13290,152.750164;8.043488;8.633200,,,
l13292,153.652444;1.096983;8.666418,,,
l13294,153.892905;5.443500;8.808837,,,
l13296,153.351057;6.807749;8.723656,,,
l13298,160.233860;6.932745;8.802302,,,
l13300,163.893454;9.849483;8.764152,,,
l13303,151.974454;4.198978;8.945338,,,
l13304,148.026369;4.263922;9.016814,,,
l13305,154.331943;4.568408;8.897043,,,
l13306,149.863268;4.596424;8.993845,,,
l13308,157.389956;5.131430;8.921632,,,
l13309,161.006380;6.398524;8.954514,,,
l13310,167.458583;1.944201;9.290709,,,
l13437,164.815028;15.092460;0.442995,,,
l13446,155.217700;-3.989526;1.063442,,,
l13554,162.306555;-4.638662;0.424187,,,
l13555,136.364512;14.273831;0.443357,,,
l13556,155.206503;15.744310;0.444007,,,
l13557,155.954615;15.810748;0.444040,,,
l13559,159.726025;16.185396;0.444247,,,
l13560,164.731873;16.280800;0.444137,,,
l13565,137.215740;14.192350;1.174044,,,
l13566,163.780239;16.029396;1.318886,,,
l13567,161.110743;16.224981;1.266913,,,
l13568,163.128730;16.248418;1.307691,,,
l13572,154.858995;14.881877;1.816420,,,
l13579,154.895169;-3.848494;2.320234,,,
l13582,144.656638;-6.012540;2.574357,,,
l13584,174.051257;-3.160401;2.512493,,,
l13585,154.439387;14.490446;2.468503,,,
l13587,147.640928;14.402303;2.619044,,,
l13588,173.412670;15.120574;2.578891,,,
l13590,152.073912;-4.074717;2.716291,,,
l13593,149.847222;14.657477;2.796735,,,
l13594,150.563633;14.666553;2.851798,,,
l13596,155.077666;14.401088;3.194058,,,
l13599,137.401155;14.264217;3.425715,,,
l13602,162.603793;-3.607002;3.617331,,,
l13606,137.323253;-5.379770;4.456951,,,
l13607,171.969129;14.145651;4.577514,,,
l13608,171.133294;14.451101;4.514915,,,
l13609,149.066864;14.380021;4.458094,,,
l13614,161.270754;14.149724;5.324700,,,
l13615,154.701229;-3.979150;5.493571,,,
l13616,159.121989;-3.922345;5.517944,,,
l13619,163.941700;13.605651;5.632896,,,
l13620,162.342081;14.089976;5.454604,,,
l13625,146.398925;12.991518;6.090094,,,
l13626,153.128742;-3.144369;6.422668,,,
l13627,149.822643;13.416061;6.270282,,,
l13628,156.745599;-3.148865;6.516952,,,
l13629,172.852264;-2.006365;6.550316,,,
l13631,172.162871;11.082994;6.590559,,,
l13636,163.768494;13.318086;6.471511,,,
l13638,156.307682;11.761631;6.727519,,,
l13641,175.053521;-0.940762;6.832141,,,
l13643,166.804093;12.693082;6.890650,,,
l13644,170.229794;-1.816435;7.181462,,,
l13646,162.813368;11.572306;7.098071,,,
l13654,165.422150;9.535154;7.457550,,,
l13655,163.369653;-1.318598;7.788867,,,
l13656,156.004304;0.292557;7.663853,,,
l13657,150.183713;9.553275;7.754129,,,
l13659,175.092271;0.823637;7.914902,,,
l13660,174.944943;6.805602;7.944372,,,
l13661,174.283394;7.137535;7.849487,,,
l13662,167.921442;8.498669;7.855152,,,
l13663,174.797579;8.850292;7.965505,,,
l13673,148.798937;6.835576;8.243710,,,
l13677,152.553012;1.000036;8.658501,,,
l13678,157.596523;1.321256;8.773642,,,
l13681,152.756947;5.435611;8.825125,,,
l13687,169.230492;7.194143;9.021957,,,
l13688,170.169385;2.647446;9.129348,,,
l13689,170.330538;4.002572;9.174731,,,
l13690,169.847997;5.008946;9.094362,,,
l13692,164.798918;8.291336;9.074154,,,
l13694,163.729703;5.281811;9.604276,,,
l13941,154.615726;-5.188863;0.416774,,,
l13943,139.792207;15.646380;0.441572,,,
l13945,133.748229;14.734929;0.740293,,,
l13946,156.467307;-4.828551;1.009093,,,
l13948,158.921310;16.195770;1.150858,,,
l13950,150.923847;-5.394667;1.373652,,,
l13951,135.441074;14.060468;1.336604,,,
l13953,140.983713;-5.815309;1.560388,,,
l13955,136.446014;14.325563;1.695340,,,
l13956,148.826181;14.887558;1.952588,,,
l13957,161.164393;15.419149;1.930996,,,
l13958,152.829353;14.518806;2.160402,,,
l13964,161.744018;15.255788;2.706771,,,
l13966,169.381936;-3.595035;3.016881,,,
l13967,146.607908;-5.073563;3.149723,,,
l13970,145.304175;-5.308293;3.351325,,,
l13972,143.947235;-3.799941;3.365208,,,
l13973,162.931295;15.337922;3.563140,,,
l13974,154.022047;-4.178740;3.654782,,,
l13975,157.224903;14.662839;3.747395,,,
l13976,169.066661;-4.220947;3.865514,,,
l13977,153.586194;14.390068;3.972717,,,
l13979,150.118968;-3.497506;4.056367,,,
l13982,164.445454;14.969662;4.486675,,,
l13983,165.482456;14.922988;4.590803,,,
l13984,167.386291;14.117759;4.756336,,,
l13985,148.953190;-4.115804;5.230195,,,
l13987,166.069242;13.001047;5.415917,,,
l13989,167.189552;12.678466;5.543805,,,
l13991,149.363044;-4.237500;5.801892,,,
l13993,155.709625;-3.605479;6.208228,,,
l13995,160.608775;13.359655;6.217492,,,
l13997,174.095289;11.736812;6.389946,,,
l13998,176.297508;-0.844650;6.515477,,,
l14002,158.929005;12.936217;6.614998,,,
l14004,171.179851;-2.089620;6.770283,,,
l14005,172.058512;-1.693617;6.900793,,,
l14007,157.891389;11.764925;7.012737,,,
l14008,161.464371;12.201668;7.036711,,,
l14010,174.188994;-0.494019;7.218957,,,
l14012,151.716453;-0.718604;7.275215,,,
l14013,154.058037;-1.224072;7.451233,,,
l14014,156.030497;-1.115410;8.216688,,,
l14015,176.057542;9.650890;7.624787,,,
l14018,166.919694;0.237535;7.754904,,,
l14019,177.314143;3.458407;7.705311,,,
l14020,177.043080;7.610951;7.724233,,,
l14021,161.665155;10.524636;7.721060,,,
l14023,178.640331;2.293240;7.902651,,,
l14025,172.068108;4.293205;7.849603,,,
l14026,171.723955;8.278886;7.875104,,,
l14028,169.171823;3.384588;8.212715,,,
l14030,160.617472;9.946672;8.190855,,,
l14032,175.042111;5.884624;8.397888,,,
l14033,158.564269;9.934525;8.397889,,,
l14034,157.958160;10.179535;8.261995,,,
l14035,166.570098;1.114484;8.513959,,,
l14036,159.543066;9.337632;8.606106,,,
l14037,163.784024;0.669085;8.672407,,,
l14040,158.847931;2.349216;8.813257,,,
l14044,159.046051;1.303856;8.865682,,,
l14052,162.526560;8.552625;9.332713,,,
l14053,163.850285;1.373694;9.472326,,,
l14055,164.191698;7.138619;9.697589,,,
l14056,162.323311;4.718158;9.873824,,,
l14058,140.487447;-6.457425;0.402468,,,
l14265,156.015640;-5.116277;0.409662,,,
l14266,173.002492;15.992322;0.448790,,,
l14270,134.928827;-5.864446;0.893142,,,
l14271,138.776207;14.313547;1.032595,,,
l14273,135.375839;-5.194598;1.008545,,,
l14275,162.228469;16.295359;1.144057,,,
l14276,147.958560;-5.991493;1.455758,,,
l14278,149.569351;15.215041;1.806321,,,
l14279,160.227856;15.538141;1.748475,,,
l14281,157.231215;15.060151;2.213548,,,
l14283,160.826822;15.280108;2.429199,,,
l14284,148.483294;-5.003760;2.521479,,,
l14285,157.900226;-3.536227;2.565714,,,
l14286,162.300721;15.335615;2.517932,,,
l14287,165.702615;15.790704;2.734549,,,
l14289,170.851709;-3.765637;2.868481,,,
l14291,147.559356;-4.916787;3.084188,,,
l14293,160.632389;15.180330;3.074701,,,
l14294,157.715334;14.722122;3.429751,,,
l14295,154.695171;-4.188586;3.742367,,,
l14296,158.344098;-4.134788;3.725786,,,
l14297,169.780976;14.914311;3.802222,,,
l14300,167.431087;-3.997415;4.145599,,,
l14301,149.275372;-4.152415;4.060341,,,
l14302,154.439409;-3.779806;4.165901,,,
l14303,168.291488;-3.843308;4.236485,,,
l14304,150.982211;-3.662377;4.385903,,,
l14305,168.260761;14.898387;4.490567,,,
l14306,169.675571;14.873903;4.634912,,,
l14308,156.934057;14.885369;4.548825,,,
l14310,162.603940;-3.533065;4.912624,,,
l14311,167.855064;13.338039;5.184651,,,
l14312,157.663562;14.604342;5.234626,,,
l14313,153.295682;-3.895217;5.828327,,,
l14314,160.709773;-3.122901;5.842564,,,
l14315,175.079216;-2.332507;5.875785,,,
l14316,161.678846;-2.891724;6.025853,,,
l14317,175.825670;12.760627;6.168148,,,
l14319,159.606153;13.497099;6.093398,,,
l14320,178.467502;-1.146562;6.311601,,,
l14321,177.023728;10.909162;6.261660,,,
l14324,154.489697;-3.246216;6.595811,,,
l14325,162.216793;13.427779;6.563917,,,
l14327,159.573985;13.004116;6.688495,,,
l14328,156.410228;13.267660;6.666426,,,
l14329,176.551337;-0.194772;7.006269,,,
l14330,161.249983;12.619672;6.997290,,,
l14332,167.418472;-2.088433;7.139847,,,
l14333,177.155095;0.144031;7.097975,,,
l14334,161.575940;-2.797978;7.289049,,,
l14335,157.739344;0.034025;7.403522,,,
l14337,165.334038;-0.798725;7.424863,,,
l14339,180.225879;3.804353;7.582469,,,
l14340,156.540065;-2.729615;7.702147,,,
l14341,180.716530;7.259150;7.708609,,,
l14344,175.886003;3.474649;7.854668,,,
l14347,177.577673;2.328697;8.145124,,,
l14348,177.245862;6.098427;8.133304,,,
l14349,176.648401;6.520108;8.037232,,,
l14350,177.225139;8.563985;8.191051,,,
l14351,176.317304;8.905330;8.043351,,,
l14354,178.242820;5.576596;8.298806,,,
l14355,168.791727;8.054507;8.320774,,,
l14357,174.409077;5.571044;8.545700,,,
l14359,171.461092;2.427969;8.773490,,,
l14361,160.237259;3.791614;8.784245,,,
l14363,163.691378;0.992828;9.129617,,,
l14364,161.458978;1.805556;9.136918,,,
l14366,161.817940;1.026949;9.250062,,,
l14367,162.770251;1.413288;9.549890,,,
l14368,166.368598;4.862249;9.964942,,,
l14369,161.307873;4.967653;9.830194,,,
l14521,157.888066;-5.201824;0.399749,,,
l14526,158.889915;-4.940726;0.892101,,,
l14527,161.243322;-4.544503;0.941076,,,
l14529,177.648043;15.885731;1.383629,,,
l14532,159.677654;-3.447119;1.904712,,,
l14533,156.847439;-3.669328;2.169848,,,
l14534,180.338222;-3.827741;2.304818,,,
l14535,166.552633;-3.995674;2.355249,,,
l14536,163.214729;15.547462;2.367924,,,
l14537,181.354072;15.418566;2.464886,,,
l14540,166.909930;14.964968;3.280383,,,
l14542,175.680908;-3.346296;3.793118,,,
l14545,159.310635;-3.887351;4.395227,,,
l14548,173.537257;14.143759;4.638164,,,
l14551,185.021471;14.682774;4.775728,,,
l14555,178.130680;13.286388;6.029121,,,
l14557,173.874951;-2.494821;6.069545,,,
l14559,180.305588;-1.649541;6.088499,,,
l14560,179.569701;11.557034;6.152426,,,
l14561,164.179913;12.576133;6.200468,,,
l14563,163.591708;-2.676718;6.913906,,,
l14565,186.211692;-0.460267;6.860625,,,
l14566,185.579849;10.925323;6.910646,,,
l14571,178.300848;9.937728;7.806489,,,
l14572,179.872521;2.542050;7.924405,,,
l14573,179.833467;6.356260;7.969525,,,
l14574,166.880722;9.140837;7.887462,,,
l14575,180.948437;1.955764;8.111972,,,
l14577,169.200354;6.486209;8.311075,,,
l14578,164.691412;-1.382533;8.427145,,,
l14579,162.916847;-0.322437;8.495463,,,
l14580,183.399151;5.453239;8.579942,,,
l14673,178.671890;-4.936409;0.405034,,,
l14675,180.525981;16.344011;0.458473,,,
l14677,158.203917;-4.996003;0.792285,,,
l14681,167.507356;15.134760;1.092648,,,
l14682,174.290865;15.971095;1.241280,,,
l14684,178.844061;-4.102363;1.240834,,,
l14686,175.374658;15.984006;1.263958,,,
l14687,155.192752;-4.812345;1.408912,,,
l14688,153.512161;-3.966601;1.586715,,,
l14692,156.634024;15.467812;1.798360,,,
l14693,165.668267;16.070714;1.689370,,,
l14694,171.417968;15.651704;1.906983,,,
l14696,174.611166;15.775382;2.039376,,,
l14699,178.263360;-4.333618;2.050862,,,
l14700,181.371957;-3.235692;2.183230,,,
l14702,175.413676;15.774264;2.072289,,,
l14705,171.103776;15.506251;2.613759,,,
l14706,175.875678;-4.845745;2.723980,,,
l14707,176.978694;-4.640791;2.793912,,,
l14709,174.960599;15.038872;2.836061,,,
l14713,164.965177;-3.821195;3.083466,,,
l14718,181.806598;15.278815;3.268822,,,
l14721,164.106749;-3.893700;3.517706,,,
l14722,176.913527;-3.195424;3.572033,,,
l14723,175.157702;15.004753;3.649609,,,
l14728,159.775596;15.276116;3.991886,,,
l14732,186.316464;14.971829;4.581561,,,
l14735,188.708778;14.238629;4.766001,,,
l14739,169.849763;-3.375680;4.899286,,,
l14740,167.422664;-3.706477;5.142332,,,
l14742,168.980538;13.781757;5.119646,,,
l14743,151.086793;13.962612;5.032842,,,
l14745,164.003662;14.880865;5.100462,,,
l14746,168.168092;-3.546494;5.266526,,,
l14749,170.018737;-3.157847;5.577496,,,
l14751,188.145614;-2.488771;5.591994,,,
l14752,181.857641;-2.037918;5.804814,,,
l14753,187.404631;12.794948;5.669232,,,
l14754,157.534208;-3.910228;5.876737,,,
l14755,168.185140;-3.316116;5.885038,,,
l14756,170.185981;12.231996;5.894911,,,
l14757,181.629029;13.967903;6.027936,,,
l14759,168.285182;11.891047;6.213071,,,
l14760,183.839360;12.322580;6.248881,,,
l14761,182.700846;13.220682;6.135177,,,
l14766,163.706711;-2.024920;6.546288,,,
l14767,186.739538;11.561842;6.598556,,,
l14774,176.173675;10.321067;6.809464,,,
l14775,188.773943;10.751296;6.839438,,,
l14777,187.768329;11.102853;6.718481,,,
l14778,157.899740;13.006419;6.814864,,,
l14784,170.527602;10.038940;7.217016,,,
l14785,185.353780;10.552992;7.394478,,,
l14786,160.326625;12.032004;7.313013,,,
l14787,164.234987;12.861881;7.319487,,,
l14790,186.505562;9.796916;7.546148,,,
l14792,182.296672;3.625168;7.702481,,,
l14793,170.377183;8.902019;7.811536,,,
l14794,187.684553;9.336108;7.712859,,,
l14797,164.175718;10.947660;7.678824,,,
l14801,190.054139;4.252955;7.982085,,,
l14803,189.760306;7.731638;7.991779,,,
l14817,186.198299;2.603650;8.384573,,,
l14818,170.132283;6.266715;8.303305,,,
l14831,174.674813;1.538572;8.637370,,,
l14833,168.222144;7.852339;9.199630,,,
l14835,168.037023;6.984277;9.747449,,,
l14836,169.312738;3.540573;10.020821,,,
l15857,167.436713;-5.659223;0.366478,,,
l15858,177.054119;-5.210976;0.382040,,,
l15859,180.239093;-4.786146;0.388240,,,
l15860,183.275641;-4.332267;0.394337,,,
l15862,169.306402;15.392283;0.448959,,,
l15863,177.376105;16.468150;0.464668,,,
l15864,185.160053;16.584073;0.476327,,,
l15865,164.505164;-5.349063;0.681252,,,
l15866,168.385572;-5.404791;0.762310,,,
l15867,165.115290;-5.175518;0.692453,,,
l15868,164.553435;-4.368467;0.675592,,,
l15869,153.457959;15.735850;0.726851,,,
l15870,170.125719;-5.121805;0.798395,,,
l15871,174.938262;-4.805806;0.903520,,,
l15873,184.607717;-3.946744;1.121673,,,
l15874,184.078328;-3.202110;1.109553,,,
l15878,200.379985;-3.138090;1.485693,,,
l15879,169.700243;-4.671251;1.616416,,,
l15880,184.034975;16.087834;1.999952,,,
l15881,179.267842;15.485826;2.456129,,,
l15882,174.340953;-5.043347;2.431995,,,
l15885,178.468549;-3.896611;2.764770,,,
l15886,168.265357;-3.920771;2.659272,,,
l15888,183.999237;15.330820;2.740981,,,
l15890,174.889800;-4.834901;3.001228,,,
l15892,174.635368;-3.033810;3.444537,,,
l15894,181.921686;-3.201175;3.726503,,,
l15896,176.697141;15.175321;4.141486,,,
l15897,177.365499;15.257992;4.225779,,,
l15898,173.533897;-3.489605;4.309013,,,
l15899,194.738240;15.049569;4.393632,,,
l15900,178.699008;15.108079;4.375150,,,
l15901,164.846786;-3.459556;4.454381,,,
l15902,175.949256;14.564056;4.615395,,,
l15905,171.825580;-3.526776;4.952995,,,
l15906,179.283180;14.093580;5.050148,,,
l15908,183.586545;15.049723;4.966475,,,
l15910,175.364089;-3.688151;5.176442,,,
l15911,176.255344;-3.514302;5.342849,,,
l15912,187.707634;13.680778;5.414935,,,
l15913,174.084208;13.551001;5.403422,,,
l15914,167.728718;14.098186;5.290612,,,
l15917,188.686252;13.434166;5.528448,,,
l15918,190.217500;12.862231;5.700522,,,
l15919,199.746445;14.120697;5.883502,,,
l15920,175.970630;13.939645;5.777508,,,
l15921,187.481191;-2.566815;5.918262,,,
l15922,169.228734;12.784234;5.880160,,,
l15923,177.047921;13.867659;5.965687,,,
l15924,184.882232;14.516796;5.882817,,,
l15926,196.180838;11.398478;6.420425,,,
l15927,195.253405;11.709323;6.309579,,,
l15929,195.418723;13.285933;6.385495,,,
l15931,191.671622;-1.657518;6.553285,,,
l15933,190.718768;12.534692;6.645861,,,
l15934,174.019646;13.280717;6.499282,,,
l15935,182.220237;11.429119;6.750120,,,
l15936,191.385356;11.950602;6.721279,,,
l15937,185.749535;12.109565;6.673054,,,
l15938,175.601421;12.665143;6.783741,,,
l15939,192.642496;11.125887;6.879088,,,
l15941,195.472499;0.302163;7.129965,,,
l15942,185.225195;0.253238;7.038288,,,
l15943,186.061848;0.111419;7.206735,,,
l15944,186.062223;0.779277;7.203024,,,
l15945,173.434984;10.666633;7.175525,,,
l15946,170.559844;11.914774;7.069005,,,
l15947,190.648053;-1.782214;7.267537,,,
l15948,183.044168;0.545253;7.308746,,,
l15949,197.219662;1.115497;7.400567,,,
l15950,190.398109;10.062923;7.379446,,,
l15952,191.887460;-0.671592;7.474967,,,
l15953,181.331892;0.710184;7.602130,,,
l15955,198.792764;4.220898;7.662872,,,
l15956,193.474742;5.080603;7.781757,,,
l15957,198.889522;8.388373;7.751369,,,
l15958,171.832100;9.639351;7.645243,,,
l15959,198.247988;10.554730;7.713474,,,
l15960,180.689924;10.340710;7.758926,,,
l15961,200.895367;2.538924;7.975946,,,
l15963,194.122799;7.685271;7.953362,,,
l15964,189.368724;9.086819;8.022375,,,
l15965,172.831891;9.753805;7.978846,,,
l15967,176.333971;4.279263;8.129535,,,
l15968,179.995548;7.448160;8.080095,,,
l15969,194.975225;9.642851;8.163443,,,
l15971,196.995083;2.625359;8.379743,,,
l15975,196.189022;6.894460;8.298385,,,
l15976,185.262690;2.013378;8.567290,,,
l15977,192.429241;2.567989;8.481616,,,
l15978,185.065210;2.753234;8.523222,,,
l15979,175.322142;6.921587;8.521367,,,
l15980,176.632217;1.612141;8.779573,,,
l15981,184.995040;7.929810;8.650413,,,
l15982,175.546049;8.570858;8.733663,,,
l15984,181.150178;5.496451;8.991924,,,
l15985,176.864059;5.592839;8.957001,,,
l15986,183.196361;5.782145;8.858221,,,
l15987,186.107288;5.791081;8.839291,,,
l15988,189.892979;6.579894;8.911554,,,
l16186,184.332495;-4.203893;0.392062,,,
l16190,183.082080;16.439751;0.476751,,,
l16195,185.643676;-3.882855;1.066559,,,
l16196,185.225281;-3.153250;1.056944,,,
l16201,197.634725;16.431856;1.472392,,,
l16203,184.375554;15.701006;1.867458,,,
l16211,197.509370;-2.792890;2.267846,,,
l16214,179.932815;-4.393645;2.597195,,,
l16215,168.796631;-3.894846;2.616650,,,
l16216,188.189470;15.737115;2.801659,,,
l16219,183.479587;-2.887265;2.883740,,,
l16220,192.868851;-2.456210;2.882252,,,
l16228,183.459611;-3.209741;3.513139,,,
l16231,184.073007;15.358561;3.919384,,,
l16234,197.312396;15.023630;4.322137,,,
l16242,173.608219;-3.970699;5.054424,,,
l16245,183.797781;-3.038427;5.470087,,,
l16246,184.492119;-2.916289;5.588505,,,
l16250,183.195666;-2.451225;5.983339,,,
l16253,192.767347;-1.720079;6.184893,,,
l16254,198.622211;-0.997110;6.123310,,,
l16255,197.988582;11.791528;6.218571,,,
l16256,196.451777;13.882012;6.096771,,,
l16261,171.253365;12.405425;6.361605,,,
l16262,202.244206;0.305705;6.601615,,,
l16266,175.083047;-1.605973;6.676489,,,
l16274,180.426211;0.129015;7.105931,,,
l16277,183.748605;11.632606;7.062625,,,
l16283,201.730548;4.327132;7.582319,,,
l16285,177.817469;0.965637;7.991074,,,
l16289,203.811979;10.436638;8.032436,,,
l16291,180.042555;4.901449;8.210655,,,
l16292,198.679681;6.852678;8.122966,,,
l16301,187.991827;8.056083;8.531678,,,
l16552,185.534310;-4.127211;0.385559,,,
l16553,193.550979;-3.541896;0.404685,,,
l16554,188.176365;15.687734;0.483988,,,
l16556,175.824313;-4.800308;1.151035,,,
l16557,186.646685;-3.837575;1.002372,,,
l16561,187.030084;-2.794459;1.629143,,,
l16564,185.192630;-2.910463;2.126657,,,
l16565,176.924431;15.354216;2.382899,,,
l16566,186.110521;15.649464;2.446678,,,
l16567,161.805398;-3.782929;2.425622,,,
l16568,189.688496;15.966997;2.676544,,,
l16569,167.705713;15.667414;2.524931,,,
l16571,186.150754;-2.638714;2.789052,,,
l16572,184.934429;15.423863;3.001235,,,
l16574,190.646532;-2.564331;3.185388,,,
l16575,187.952805;15.671566;3.255567,,,
l16577,184.539875;-2.784709;3.218011,,,
l16580,183.234799;-3.155489;3.627476,,,
l16581,194.386813;15.765556;3.791222,,,
l16583,190.834005;-3.050063;3.912882,,,
l16584,185.351597;-2.875608;3.898086,,,
l16587,184.353106;-2.972312;4.341090,,,
l16588,185.852203;15.699965;4.404011,,,
l16590,194.124823;15.886095;4.599013,,,
