key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l8126,102.358914;-7.499397;0.939024,,,
l8127,109.180837;-6.574727;0.870166,,,
l8128,107.540820;12.018476;0.939133,,,
l8130,127.140920;12.940126;0.815579,,,
l8134,107.765511;-7.428200;1.247913,,,
l8136,117.940849;12.373167;1.320412,,,
l8137,113.017531;-7.695733;1.568281,,,
l8140,107.722387;-6.563495;1.641323,,,
l8141,103.693485;-6.251359;1.640717,,,
l8144,109.873398;-6.974465;1.826808,,,
l8145,111.604853;-7.061261;1.970152,,,
l8147,107.366997;-7.051136;2.039612,,,
l8148,112.276928;-7.057249;2.025063,,,
l8151,118.080302;12.055817;1.997556,,,
l8152,136.941008;12.700578;2.067017,,,
l8154,124.161110;12.080155;2.355010,,,
l8155,117.693118;-7.207840;2.475395,,,
l8156,102.128746;-6.539659;2.416406,,,
l8158,119.246199;11.987327;2.765769,,,
l8161,119.426454;-6.321577;3.268653,,,
l8162,113.825732;-6.284449;3.226691,,,
l8163,116.771322;12.017162;3.229672,,,
l8164,137.882997;10.493791;3.009920,,,
l8166,118.542105;12.068119;3.404987,,,
l8167,119.726681;12.092443;3.522724,,,
l8169,123.219763;12.158428;3.873232,,,
l8170,111.738940;-6.834236;4.003046,,,
l8174,124.550489;12.221736;4.009397,,,
l8175,137.133299;11.759997;4.207356,,,
l8176,129.060473;12.159974;4.464687,,,
l8178,116.559743;-6.660511;4.808706,,,
l8179,115.132443;10.485955;4.846171,,,
l8181,115.316600;-5.742609;5.151006,,,
l8182,129.638409;-5.570885;5.227884,,,
l8183,119.806705;-5.443730;5.322919,,,
l8184,137.178671;9.812419;5.239436,,,
l8185,136.804753;10.420543;5.215038,,,
l8186,130.097251;11.262310;5.471267,,,
l8187,122.900122;-4.533682;5.834107,,,
l8190,126.499886;10.654334;5.856109,,,
l8191,108.157676;-5.779623;6.004427,,,
l8192,110.691593;9.040533;6.141983,,,
l8193,120.555362;7.723769;6.296956,,,
l8194,137.654600;7.971151;6.325759,,,
l8195,138.654100;-4.500768;6.375472,,,
l8197,119.144401;-3.128688;6.493816,,,
l8198,121.444110;7.584798;6.458971,,,
l8199,127.781884;-3.514496;6.662854,,,
l8201,119.904437;7.188785;6.853831,,,
l8202,136.511017;-2.886325;7.125620,,,
l8203,125.753604;-2.146722;7.108095,,,
l8206,137.347315;-2.263090;7.248411,,,
l8207,137.378212;6.285774;7.324683,,,
l8209,130.324958;7.839357;7.238452,,,
l8211,123.773941;-1.963704;7.491697,,,
l8212,123.432137;0.446332;7.413739,,,
l8213,120.502456;1.046685;7.483452,,,
l8214,124.536278;-1.704077;7.656812,,,
l8215,114.280738;-0.371638;7.691781,,,
l8216,116.297637;0.420235;7.697368,,,
l8217,118.196823;1.364469;7.591318,,,
l8218,123.625508;6.896667;7.633271,,,
l8219,121.956028;-1.798075;7.831345,,,
l8220,112.962814;1.206726;7.860869,,,
l8221,113.829579;5.448249;7.783435,,,
l8225,130.348200;4.929280;8.079302,,,
l8226,129.755375;5.418344;7.977590,,,
l8227,117.228118;5.528313;8.155816,,,
l8228,136.315954;-1.446031;8.130845,,,
l8229,114.441828;-1.161798;8.339207,,,
l8230,131.099095;-0.422775;8.153089,,,
l8233,137.675023;5.443259;8.432871,,,
l8234,137.330224;6.278416;8.393067,,,
l8235,134.865391;2.993291;8.922219,,,
l8492,112.982115;-8.685613;-0.028976,,,
l8494,115.152474;-8.273699;-0.031693,,,
l8496,109.502941;12.071507;-0.018472,,,
l8499,114.314634;-8.007233;0.450977,,,
l8502,125.582803;-7.255061;0.669193,,,
l8503,126.762339;12.941335;0.741686,,,
l8505,111.301137;-6.731933;0.794612,,,
l8506,99.740998;-7.397528;0.999293,,,
l8507,108.337400;-6.671626;1.026803,,,
l8509,120.812837;12.621107;1.289364,,,
l8510,118.108766;12.876658;1.193082,,,
l8511,121.657464;12.739986;1.323801,,,
l8518,120.571475;12.318109;1.929496,,,
l8520,142.584174;-7.000547;2.092345,,,
l8521,125.280490;12.029046;2.198739,,,
l8522,112.852636;-7.422104;2.669144,,,
l8523,101.362681;-6.402058;2.831045,,,
l8524,113.169785;-6.233942;3.115572,,,
l8526,101.757454;-7.061547;3.288109,,,
l8527,120.782168;12.138421;3.258078,,,
l8528,107.299806;-7.140123;3.709455,,,
l8529,120.533524;12.021910;3.887331,,,
l8530,139.721630;11.465348;4.116464,,,
l8531,138.357529;12.050376;4.016616,,,
l8533,141.293462;11.024069;4.238219,,,
l8534,140.555085;11.262785;4.181555,,,
l8535,124.801035;11.837063;4.388145,,,
l8536,125.484570;11.799534;4.469211,,,
l8537,121.356744;10.922334;4.596656,,,
l8538,136.969957;11.007450;4.866779,,,
l8539,116.088148;-5.832852;5.099573,,,
l8540,139.679730;9.681443;5.116736,,,
l8541,138.256361;10.154484;4.978511,,,
l8542,119.450841;-6.504814;5.249371,,,
l8546,113.988181;10.104416;5.616822,,,
l8547,124.272200;10.741102;5.734269,,,
l8548,125.514187;9.897234;5.890425,,,
l8549,125.302263;10.619140;5.896465,,,
l8550,130.064274;10.936333;5.846693,,,
l8552,139.047201;8.478971;6.048964,,,
l8553,126.157603;9.207654;5.961276,,,
l8554,132.010328;10.262446;6.101350,,,
l8555,134.336688;-5.224509;6.262723,,,
l8556,141.299727;7.547680;6.315160,,,
l8557,140.060352;8.007019;6.166807,,,
l8558,139.762535;10.106225;6.185550,,,
l8559,135.256488;8.943088;6.530891,,,
l8560,133.908401;9.769254;6.361142,,,
l8561,131.647777;-4.863398;6.708040,,,
l8563,130.876055;8.164099;6.711572,,,
l8564,119.471194;-2.721706;6.933745,,,
l8565,127.774611;-2.452657;6.771511,,,
l8566,137.175525;7.790370;6.780730,,,
l8567,140.181511;-1.702816;7.116812,,,
l8568,138.735848;6.722907;6.986338,,,
l8569,127.919361;8.491727;7.026130,,,
l8570,123.128622;-2.444962;7.211838,,,
l8571,126.447543;-2.011142;7.255430,,,
l8572,140.117702;6.147203;7.181215,,,
l8575,136.135629;-2.854661;7.462117,,,
l8576,118.881793;-2.316963;7.366070,,,
l8577,142.346715;1.243047;7.451022,,,
l8578,142.283440;3.289168;7.460212,,,
l8579,142.105747;4.642873;7.452921,,,
l8580,141.982932;5.589454;7.451528,,,
l8583,121.100324;6.777061;7.604167,,,
l8585,123.043125;-0.913683;7.862899,,,
l8587,122.019879;6.767070;7.840559,,,
l8588,139.325190;-1.042802;8.010325,,,
l8589,126.545128;0.519415;8.033710,,,
l8590,123.546224;3.246850;8.062210,,,
l8592,138.368026;7.306621;7.965698,,,
l8593,127.327165;-1.105981;8.220231,,,
l8595,140.217371;5.364791;8.233963,,,
l8596,120.662970;2.037060;8.551231,,,
l8597,142.031432;2.452496;8.500954,,,
l8599,142.106543;3.411236;8.526484,,,
l8600,141.606518;4.724689;8.461875,,,
l8601,135.514678;6.684563;8.416438,,,
l8602,142.507186;0.427682;8.568863,,,
l8603,138.366272;0.406286;8.856497,,,
l8604,138.529340;3.751166;8.928646,,,
l8605,138.114799;4.592284;8.865051,,,
l8606,137.521587;5.209291;8.763970,,,
l8607,138.832430;1.492399;8.956086,,,
l8608,134.489578;2.557353;9.047881,,,
l8609,138.927597;2.768360;8.990274,,,
l8858,132.556443;13.741620;-0.037829,,,
l8859,137.875288;13.708284;-0.040205,,,
l8863,127.017187;-7.257390;0.618356,,,
l8864,127.234142;-6.349744;0.619202,,,
l8865,117.950519;3.346717;0.877499,,,
l8866,111.509867;12.197547;0.801482,,,
l8867,137.815179;13.559780;0.893830,,,
l8869,119.968497;12.621218;1.108383,,,
l8870,116.471877;-7.906291;1.299318,,,
l8871,130.900506;12.740494;1.536107,,,
l8872,103.796686;-7.628552;1.645018,,,
l8873,119.746476;12.365672;1.659272,,,
l8874,126.196305;-6.232494;1.879870,,,
l8876,138.875888;12.515296;1.857436,,,
l8877,145.488345;-6.582167;2.063672,,,
l8881,125.691101;-6.133322;2.478960,,,
l8884,125.036861;-6.568053;3.053525,,,
l8888,143.093959;11.357317;4.087516,,,
l8890,113.333475;-7.007658;4.165387,,,
l8893,124.866438;-6.451405;4.908662,,,
l8896,122.716989;10.990807;4.871663,,,
l8897,126.050782;-6.288048;5.106857,,,
l8898,141.970509;9.743569;4.965742,,,
l8899,113.389570;10.237594;5.138892,,,
l8900,123.586434;11.079894;5.017526,,,
l8902,146.052015;-5.141545;5.299196,,,
l8909,142.726342;8.592876;6.042491,,,
l8912,134.900751;10.799789;5.990089,,,
l8914,128.358873;-5.499969;6.190016,,,
l8916,131.109646;10.062313;6.192489,,,
l8919,125.553658;8.395476;6.511674,,,
l8920,138.087372;10.291939;6.438750,,,
l8926,142.202710;6.420575;6.932769,,,
l8929,121.383500;-2.824529;6.978973,,,
l8931,145.020720;-2.906869;7.286681,,,
l8933,144.735234;0.677593;7.238085,,,
l8934,144.805276;1.673466;7.254895,,,
l8935,144.452892;4.632049;7.238016,,,
l8936,144.629972;5.253113;7.276378,,,
l8938,130.997866;-4.676973;7.457064,,,
l8939,145.594982;-2.395798;7.371522,,,
l8940,138.792425;8.520881;7.428289,,,
l8943,141.441727;1.205918;7.723464,,,
l8944,141.127543;4.573148;7.716484,,,
l8946,120.743744;-0.542852;7.882438,,,
l8948,125.912737;6.699675;7.844294,,,
l8951,143.453256;-0.514097;8.070199,,,
l8952,127.775235;0.271758;8.098340,,,
l8953,125.575174;-1.323545;8.171481,,,
l8955,144.386217;2.772226;8.256598,,,
l8957,138.951349;5.556307;8.308554,,,
l8959,140.381554;-0.398176;8.500552,,,
l8962,128.576872;3.581881;8.384828,,,
l8967,137.228272;0.701268;8.786754,,,
l9368,132.355350;6.853590;8.179819,,,
l9394,129.692856;12.919048;1.177364,,,
l9460,135.414565;-7.549519;-0.052219,,,
l9461,130.895414;13.299747;-0.044199,,,
l9462,109.824393;13.061091;0.244606,,,
l9463,112.309383;-8.191816;0.605715,,,
l9464,131.298669;13.705827;0.606853,,,
l9465,153.527636;-6.979195;1.035232,,,
l9468,105.668448;13.417969;1.458001,,,
l9470,129.800956;12.533529;1.784617,,,
l9471,123.709116;-6.326961;2.064400,,,
l9474,135.522034;-6.512094;2.657733,,,
l9475,128.293014;-6.045603;2.546636,,,
l9476,132.675172;12.612174;2.628834,,,
l9477,117.179060;-8.009800;2.742149,,,
l9478,150.576547;-5.559461;2.963915,,,
l9480,116.465538;-6.101879;3.012158,,,
l9481,129.832607;-6.556372;3.287847,,,
l9482,135.035770;12.628730;3.540137,,,
l9484,128.674241;-6.206300;3.666613,,,
l9486,130.123743;-6.406285;3.892467,,,
l9487,148.806978;11.274936;3.935291,,,
l9488,147.521155;11.692354;3.835520,,,
l9489,131.494973;12.502838;3.830032,,,
l9490,125.746682;-6.553176;4.206876,,,
l9491,128.319285;-6.465265;4.158863,,,
l9492,133.497202;-6.529902;4.407601,,,
l9494,130.978783;-6.531193;5.219883,,,
l9495,120.066620;10.336308;5.331422,,,
l9496,152.580496;10.885482;5.326484,,,
l9497,129.021573;-6.220598;5.383938,,,
l9503,125.200861;-4.729099;5.912170,,,
l9504,150.038735;-3.732390;5.895135,,,
l9505,148.351518;9.864495;5.828533,,,
l9507,121.424290;10.115412;6.086315,,,
l9511,140.991530;-5.730363;6.344572,,,
l9512,144.300881;9.118455;6.180207,,,
l9513,141.109953;9.619895;6.559895,,,
l9514,142.961609;-5.261290;6.680662,,,
l9517,151.713317;1.228688;7.148835,,,
l9518,129.708371;-5.165309;7.231417,,,
l9519,147.032766;-2.464930;7.361844,,,
l9520,130.280200;-2.059466;7.289524,,,
l9521,146.537703;1.666194;7.279698,,,
l9522,152.049350;4.669154;7.242740,,,
l9523,128.962075;-1.981534;7.472058,,,
l9524,153.965209;-0.731269;7.491656,,,
l9525,147.961410;4.212566;7.570454,,,
l9526,147.358719;4.503882;7.470239,,,
l9527,133.785271;-4.531167;7.699919,,,
l9528,136.751047;-4.402313;7.746587,,,
l9529,143.427386;-3.429166;7.599880,,,
l9530,148.399115;-1.800848;7.600435,,,
l9533,149.891301;-0.718054;7.863065,,,
l9534,145.717849;-1.044464;8.039244,,,
l9537,129.008117;5.441999;8.308442,,,
l9538,129.920408;-0.306196;8.363043,,,
l9540,129.635895;4.554743;8.448775,,,
l9541,130.450697;1.792497;8.582014,,,
l9542,130.757100;2.654051;8.718267,,,
l9543,134.316066;6.389326;8.702372,,,
l9876,118.504190;4.680253;1.057101,,,
l9935,132.419167;-7.650917;0.352483,,,
l9936,134.722727;-7.331947;0.904231,,,
l9937,157.951416;12.696927;1.000557,,,
l9939,125.235351;-6.468906;1.385731,,,
l9940,137.395474;-6.610391;1.568888,,,
l9941,149.257591;12.279710;1.638612,,,
l9943,147.945307;-5.853752;2.264841,,,
l9944,149.051337;-7.583671;2.357206,,,
l9945,122.667085;-7.121626;2.496586,,,
l9950,140.240456;-6.911711;3.621970,,,
l9951,123.076506;-6.618447;3.630223,,,
l9954,132.381297;-6.430381;3.959376,,,
l9957,155.610478;-6.102759;4.680759,,,
l9958,143.017202;-6.063494;4.648161,,,
l9959,148.397215;-5.216325;5.460387,,,
l9961,154.492665;10.304347;5.632348,,,
l9963,156.155503;9.199864;5.814289,,,
l9964,153.434078;-3.130738;6.215389,,,
l9972,154.013241;0.976242;7.224425,,,
l9973,154.484560;4.389313;7.357406,,,
l9978,146.529532;5.564915;7.535349,,,
l9979,160.941972;7.071260;7.476314,,,
l9980,139.377750;-2.161679;7.672440,,,
l9983,151.390628;5.891164;7.731111,,,
l9985,142.076392;-1.098794;7.765436,,,
l9986,158.904915;2.575701;8.114177,,,
l10172,145.689227;12.924542;1.317910,,,
l10271,146.450019;13.377494;-0.075275,,,
l10274,120.329654;3.025510;0.554802,,,
l10275,151.233201;13.094674;0.749378,,,
l10277,132.397841;-6.568490;0.967694,,,
l10280,137.025859;13.739226;0.980909,,,
l10281,137.619503;13.300544;1.542058,,,
l10283,141.602152;12.857837;1.763379,,,
l10284,118.124145;-8.401186;1.965881,,,
l10285,136.418825;12.867795;1.980323,,,
l10293,130.623476;12.137675;3.196487,,,
l10296,150.574545;11.647116;3.880476,,,
l10298,144.600789;12.185279;3.957424,,,
l10304,145.914152;10.624455;4.737483,,,
l10309,148.665034;10.861235;5.156223,,,
l10310,151.410014;9.850591;5.517240,,,
l10312,152.662776;8.869839;5.665315,,,
l10313,151.565592;10.805924;5.585201,,,
l10319,164.810731;8.786877;6.432555,,,
l10328,153.800653;4.526543;7.394471,,,
l10329,149.823798;7.244288;7.480289,,,
l10331,155.437951;-0.697208;7.652706,,,
l10335,159.509557;6.649417;7.618944,,,
l10338,161.801396;0.030554;7.919737,,,
l10339,161.760020;1.038160;7.917387,,,
l10343,155.638749;6.337429;7.818812,,,
l10344,148.092894;6.792389;7.820763,,,
l10345,162.874697;3.798652;8.150743,,,
l10346,161.877663;4.854784;7.993402,,,
l10351,144.735937;1.548146;9.466627,,,
l11076,146.347933;-8.414512;-0.166897,,,
l11077,147.744190;-8.368851;-0.161308,,,
l11080,140.830722;12.235219;-0.164901,,,
l11081,148.381024;13.187560;-0.133860,,,
l11082,149.947828;13.329218;-0.127483,,,
l11083,144.676727;-7.875829;0.299700,,,
l11086,153.560554;-7.807083;0.520130,,,
l11090,156.408485;13.270066;0.659457,,,
l11091,143.219913;12.270209;0.839188,,,
l11092,170.591748;13.128566;1.006287,,,
l11093,147.812922;13.127933;1.048444,,,
l11094,151.336236;-7.731988;1.075026,,,
l11095,152.448519;-7.445269;1.123649,,,
l11096,125.131454;-7.773831;1.047916,,,
l11098,154.236753;-7.184170;1.204411,,,
l11099,153.423864;12.770093;1.281225,,,
l11101,140.335312;-7.067297;1.326294,,,
l11102,157.998806;12.418261;1.477452,,,
l11103,143.607425;12.298534;1.361521,,,
l11107,147.037650;-7.748545;1.923831,,,
l11108,152.320922;12.363636;1.899168,,,
l11109,153.627126;12.469952;1.985441,,,
l11110,150.107253;-6.030721;2.158843,,,
l11111,157.722643;12.312960;2.245979,,,
l11113,132.232627;12.627842;2.154929,,,
l11114,147.217413;12.742091;2.173185,,,
l11115,148.654588;12.330544;2.271230,,,
l11116,142.951193;-7.193188;2.429242,,,
l11117,147.491436;-7.293316;2.484748,,,
l11118,144.713584;-7.542426;2.669993,,,
l11121,156.890188;12.308720;2.959627,,,
l11123,154.049648;-5.506787;3.169836,,,
l11126,150.365238;-6.088902;3.360296,,,
l11127,165.443352;-5.914764;3.541433,,,
l11128,154.758748;12.465342;3.512627,,,
l11130,147.203750;-6.762796;4.024753,,,
l11132,159.389995;12.503875;4.004394,,,
l11133,171.445077;11.609472;4.212322,,,
l11134,153.904875;11.522071;4.089099,,,
l11135,147.569676;11.310267;4.456912,,,
l11144,161.811686;11.871668;5.115214,,,
l11145,153.395153;-6.323481;5.095183,,,
l11146,151.700781;-5.190743;5.387353,,,
l11148,160.813841;-5.615581;5.568258,,,
l11151,149.450108;8.830824;5.807959,,,
l11152,161.636948;10.442705;5.901334,,,
l11156,156.932677;-3.223007;6.394419,,,
l11158,172.204049;7.883184;6.355535,,,
l11161,146.798367;-5.390140;6.550422,,,
l11162,148.817778;-4.203087;6.492225,,,
l11163,162.415858;-3.258991;6.641081,,,
l11164,158.257651;-2.477694;6.652983,,,
l11166,148.899728;7.209321;6.765084,,,
l11169,145.885235;6.801989;7.029175,,,
l11170,171.825171;-1.555493;7.258650,,,
l11181,153.918408;-1.475663;7.812299,,,
l11182,156.450559;-1.472226;7.752464,,,
l11185,163.161220;6.586916;7.773472,,,
l11187,160.574276;-0.031352;7.941957,,,
l11188,164.522974;1.308702;7.925333,,,
l11189,160.472806;1.332703;7.929929,,,
l11190,147.915387;3.515026;7.983027,,,
l11191,164.853816;5.440256;8.074618,,,
l11194,158.485662;2.576868;8.292883,,,
l11195,157.729354;3.358677;8.125832,,,
l11196,161.437715;3.887754;8.197304,,,
l11197,161.120650;4.686888;8.149787,,,
l11198,165.714916;4.858526;8.231482,,,
l11200,155.981028;2.487713;8.410514,,,
l11201,150.932396;2.769829;8.324042,,,
l11202,173.181593;2.647981;8.589633,,,
l11203,169.418756;3.485348;8.948475,,,
l11481,142.450462;-8.251270;-0.224275,,,
l11482,157.352150;13.331734;-0.127247,,,
l11483,170.718572;13.975830;-0.065797,,,
l11484,141.861383;-8.354939;0.116997,,,
l11485,156.790209;-7.408614;0.483309,,,
l11486,142.988683;-6.590999;0.478700,,,
l11491,169.701610;-6.364693;0.815845,,,
l11492,142.071686;-6.574625;0.769000,,,
l11497,150.502625;-7.893870;1.352439,,,
l11503,134.849367;-7.363782;1.651391,,,
l11507,176.819380;-6.146895;2.070496,,,
l11508,134.596641;-6.050431;1.823632,,,
l11511,153.581999;-7.306246;2.125956,,,
l11516,170.794619;12.689102;2.852025,,,
l11519,140.025639;-6.971400;3.701626,,,
l11524,160.687241;-6.006754;4.198606,,,
l11525,174.851276;11.547659;4.161372,,,
l11529,152.463388;-6.287250;4.785766,,,
l11531,162.963201;12.002693;4.754081,,,
l11532,173.869909;9.946207;5.070009,,,
l11534,149.379081;-6.139743;5.174402,,,
l11536,160.130285;11.903055;5.148744,,,
l11537,156.991063;-4.508732;5.628297,,,
l11541,170.448156;11.302054;5.699691,,,
l11547,160.601871;10.349178;5.901769,,,
l11549,147.626395;-5.407396;6.123172,,,
l11556,152.964245;-2.851118;6.495415,,,
l11557,170.828730;7.764299;6.605721,,,
l11561,170.104486;9.460638;6.550297,,,
l11562,172.685680;7.094746;6.876397,,,
l11566,174.105912;-1.966683;6.996102,,,
l11567,174.100148;6.544902;7.083773,,,
l11568,162.370722;8.650510;6.919840,,,
l11569,165.188863;-4.366224;7.281982,,,
l11570,176.254361;1.181787;7.341166,,,
l11571,175.974187;4.659035;7.338868,,,
l11572,154.727755;7.259155;7.250727,,,
l11573,164.438781;8.017433;7.297460,,,
l11575,154.171311;-1.949847;7.418664,,,
l11576,176.053897;5.615445;7.369745,,,
l11581,151.002410;4.420144;7.743155,,,
l11582,172.543687;4.983675;7.806258,,,
l11583,150.686304;5.346643;7.710201,,,
l11588,153.994131;2.904950;8.042421,,,
l11590,160.660963;5.999179;7.973872,,,
l11591,158.923364;-0.941887;8.092971,,,
l11592,165.646808;-0.114648;8.193378,,,
l11594,158.683237;4.771765;8.151975,,,
l11597,169.257466;7.699746;8.243600,,,
l11600,157.277582;2.177861;8.365747,,,
l11602,162.702865;3.051938;8.367955,,,
l11603,166.332537;4.279988;8.418501,,,
l11604,173.336039;0.830197;8.909764,,,
l11607,172.348191;4.896487;8.774281,,,
l11608,173.521871;1.849381;8.956871,,,
l11800,167.707508;-6.763392;-0.134887,,,
l11801,161.578385;13.753911;-0.134326,,,
l11804,136.805052;13.728814;0.064538,,,
l11805,139.458174;-7.534869;0.173688,,,
l11806,169.401339;13.886872;0.780808,,,
l11808,166.734412;14.111526;0.715263,,,
l11809,168.752301;14.112977;0.766412,,,
l11810,160.465678;12.836201;1.231809,,,
l11812,160.295508;-5.893750;1.723617,,,
l11814,179.456725;-5.414259;2.014621,,,
l11815,160.038498;12.448972;1.881475,,,
l11817,179.016688;12.872540;2.089634,,,
l11819,157.469962;-6.089496;2.105044,,,
l11820,152.465883;-6.005643;2.122350,,,
l11821,148.577710;-8.004373;2.178664,,,
l11823,155.203527;-6.063253;2.428231,,,
l11824,160.672035;12.352242;2.610238,,,
l11825,146.753178;-6.504114;2.590193,,,
l11826,167.999548;-5.736926;3.060411,,,
l11830,142.697232;-7.234998;3.769139,,,
l11831,177.552388;11.912195;4.080188,,,
l11832,176.720252;12.226760;4.013499,,,
l11834,146.201931;-6.826298;3.958436,,,
l11838,166.850988;12.032238;4.772467,,,
l11839,160.083878;-6.024175;4.895832,,,
l11840,164.504807;-6.015493;4.942926,,,
l11846,159.825518;11.793616;5.225036,,,
l11848,165.879162;11.367878;5.417658,,,
l11849,158.515812;-5.172886;5.817390,,,
l11850,178.249624;-4.249646;6.046987,,,
l11851,177.702460;8.846415;6.092208,,,
l11852,160.255586;10.184886;5.872970,,,
l11854,171.679910;8.738406;6.191816,,,
l11856,168.251750;-4.336745;6.320700,,,
l11857,180.460869;-3.208226;6.340798,,,
l11859,172.360026;10.514541;6.365844,,,
l11860,175.626166;-4.031566;6.664792,,,
l11861,162.491226;-2.160559;6.641051,,,
l11863,168.356347;9.437131;6.552054,,,
l11864,160.239215;-3.224620;6.804361,,,
l11865,153.870001;-2.584494;6.765963,,,
l11867,178.374019;-2.762336;7.090019,,,
l11868,156.255419;-2.412847;6.940155,,,
l11869,178.444752;1.267005;7.102573,,,
l11870,178.593686;2.121640;7.133412,,,
l11872,162.252854;8.803506;6.893653,,,
l11873,164.998424;-4.452761;7.250710,,,
l11874,161.422160;-1.768193;7.075551,,,
l11875,157.783730;7.848691;7.117282,,,
l11876,180.513235;-1.444997;7.424891,,,
l11877,180.430853;4.538199;7.457496,,,
l11878,179.773436;4.877367;7.359434,,,
l11880,180.305615;6.584358;7.479203,,,
l11883,175.187210;1.393558;7.557491,,,
l11884,174.782430;4.572193;7.532750,,,
l11886,159.647783;7.678616;7.591904,,,
l11891,156.963252;4.307396;7.871419,,,
l11897,160.141641;4.169244;8.186015,,,
l11905,175.604302;0.431549;8.615246,,,
l12085,138.400549;-8.247521;-0.299965,,,
l12086,160.152061;-7.226219;-0.213127,,,
l12088,154.578800;13.671994;-0.205716,,,
l12090,145.558245;13.770535;-0.255974,,,
l12091,164.670289;14.099901;-0.148491,,,
l12092,165.306031;14.108043;-0.144920,,,
l12095,151.370712;-8.047526;0.117603,,,
l12096,142.998876;12.315094;0.045279,,,
l12097,137.964673;13.749028;0.012293,,,
l12099,160.344280;-6.986090;0.345553,,,
l12100,162.004221;-6.886606;0.389531,,,
l12106,161.735256;13.005929;1.110187,,,
l12110,158.732821;-6.072159;1.337688,,,
l12111,166.918187;13.307756;1.350065,,,
l12117,167.491733;13.137591;2.128891,,,
l12118,174.920438;-5.796153;2.468650,,,
l12121,168.675130;13.206183;2.991788,,,
l12122,167.493940;13.243765;2.891122,,,
l12124,159.551807;-6.211519;3.022235,,,
l12127,162.960766;12.593697;3.144424,,,
l12128,174.593677;-6.419057;3.315147,,,
l12129,154.090686;-6.083369;3.156566,,,
l12131,170.180091;12.820780;3.923347,,,
l12134,167.213332;-5.446436;4.747882,,,
l12135,157.145068;11.703522;4.700099,,,
l12139,158.139928;11.649904;4.874319,,,
l12143,177.902444;-4.664664;5.480356,,,
l12146,158.569728;11.350877;5.510840,,,
l12148,179.783288;9.481052;5.877247,,,
l12150,163.198062;11.413987;5.791408,,,
l12151,181.846535;-3.123909;6.006747,,,
l12153,164.630079;10.846799;6.020190,,,
l12154,176.714201;-4.312753;6.232786,,,
l12155,176.005195;8.228300;6.251060,,,
l12157,177.596420;-3.926498;6.368348,,,
l12158,167.154886;10.084209;6.455279,,,
l12159,179.738184;-2.750553;6.698919,,,
l12163,181.715746;7.372990;7.121456,,,
l12165,182.903828;1.167034;7.204876,,,
l12166,182.678279;5.322294;7.224977,,,
l12167,167.333495;8.404676;7.139641,,,
l12169,169.546472;-4.193104;7.406674,,,
l12170,184.216048;-0.012740;7.408713,,,
l12174,173.293715;6.181252;7.482455,,,
l12175,170.528849;-1.757478;7.592416,,,
l12178,180.654816;3.617652;7.886582,,,
l12179,158.012285;7.131894;7.801537,,,
l12181,165.193702;7.240531;8.012316,,,
l12182,169.338820;-1.474102;8.096235,,,
l12183,162.305105;-0.750754;8.215140,,,
l12184,164.607109;-0.787452;8.264023,,,
l12191,168.164379;6.422387;8.754712,,,
l12192,169.811876;4.989968;9.127775,,,
l12193,167.916094;2.590070;9.292248,,,
l12257,181.544247;8.477256;5.929552,,,
l12723,163.645741;-7.270228;-0.278171,,,
l12724,172.058488;12.724231;-0.177934,,,
l12725,170.563902;13.363399;-0.185803,,,
l12726,178.432851;13.835744;-0.135273,,,
l12727,159.461997;13.706914;-0.254699,,,
l12730,164.647574;-7.020523;0.220082,,,
l12734,164.274773;13.831300;0.881548,,,
l12735,163.687704;-5.723413;1.117701,,,
l12737,165.446083;-5.536191;1.237889,,,
l12738,181.354040;-7.349427;1.528532,,,
l12739,165.434290;13.209969;1.484236,,,
l12740,186.098449;-6.147758;1.757290,,,
l12741,172.311775;-6.161689;1.727930,,,
l12742,169.192357;13.417514;1.729916,,,
l12743,187.328259;13.085941;1.931709,,,
l12744,168.651699;-6.158602;2.044834,,,
l12745,178.838008;-5.752259;2.186377,,,
l12748,172.875473;12.793431;2.663471,,,
l12749,167.647604;-6.289104;3.069946,,,
l12751,181.438258;-5.614872;3.218846,,,
l12752,154.217131;12.393947;3.040692,,,
l12754,174.123879;12.726298;3.508726,,,
l12755,175.117145;12.723872;3.615552,,,
l12760,190.973777;12.308353;4.263396,,,
l12764,170.088590;11.710188;4.999316,,,
l12766,183.351275;10.553644;5.365614,,,
l12767,184.060677;10.988567;5.476306,,,
l12769,165.725279;-5.088856;5.390456,,,
l12770,179.628789;-4.744131;5.485167,,,
l12771,186.068241;-3.970752;5.541677,,,
l12772,185.479563;9.243198;5.607168,,,
l12773,173.668549;9.724066;5.482646,,,
l12778,191.982696;-2.847824;6.348467,,,
l12779,178.930474;8.307050;6.339605,,,
l12780,191.477787;8.544096;6.399851,,,
l12781,176.066428;-5.052370;6.423082,,,
l12783,171.158059;-4.330315;6.703721,,,
l12788,184.434037;1.770655;7.162326,,,
l12789,184.685430;5.233711;7.270750,,,
l12791,184.183143;7.637546;7.253153,,,
l12792,185.671413;0.224726;7.376896,,,
l12793,186.739611;-0.373614;7.570423,,,
l12794,177.418288;2.491326;7.453333,,,
l12800,168.681777;-2.450371;7.848636,,,
l12801,189.226475;3.096088;8.054097,,,
l12802,179.725205;3.444210;7.999067,,,
